elementcd,enddate,ordinal,storedunitcd,element_name,dataprecision,stationtriplet,begindate,duration,originalunitcd,datasource,flag,value,date,snowyeardate,snowyear,nthdayofyear
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-08-22,2013-11-22,2013,325
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-08-23,2013-11-23,2013,326
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-08-24,2013-11-24,2013,327
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-08-25,2013-11-25,2013,328
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-08-26,2013-11-26,2013,329
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-08-27,2013-11-27,2013,330
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-08-28,2013-11-28,2013,331
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-08-29,2013-11-29,2013,332
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-08-30,2013-11-30,2013,333
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-08-31,2013-12-01,2013,334
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-01,2013-12-02,2013,335
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-02,2013-12-03,2013,336
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-03,2013-12-04,2013,337
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-04,2013-12-05,2013,338
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-05,2013-12-06,2013,339
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-06,2013-12-07,2013,340
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-07,2013-12-08,2013,341
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-08,2013-12-09,2013,342
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-09,2013-12-10,2013,343
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-10,2013-12-11,2013,344
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-11,2013-12-12,2013,345
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-12,2013-12-13,2013,346
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-13,2013-12-14,2013,347
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-14,2013-12-15,2013,348
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-15,2013-12-16,2013,349
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-16,2013-12-17,2013,350
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-17,2013-12-18,2013,351
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-18,2013-12-19,2013,352
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-19,2013-12-20,2013,353
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-20,2013-12-21,2013,354
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-21,2013-12-22,2013,355
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-22,2013-12-23,2013,356
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-23,2013-12-24,2013,357
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-24,2013-12-25,2013,358
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-25,2013-12-26,2013,359
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-26,2013-12-27,2013,360
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-27,2013-12-28,2013,361
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-28,2013-12-29,2013,362
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-29,2013-12-30,2013,363
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-09-30,2013-12-31,2013,364
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-01,2014-01-01,2014,365
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-02,2014-01-02,2014,1
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-03,2014-01-03,2014,2
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-04,2014-01-04,2014,3
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-05,2014-01-05,2014,4
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-06,2014-01-06,2014,5
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-07,2014-01-07,2014,6
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-08,2014-01-08,2014,7
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-09,2014-01-09,2014,8
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-10,2014-01-10,2014,9
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-11,2014-01-11,2014,10
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-12,2014-01-12,2014,11
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-13,2014-01-13,2014,12
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-14,2014-01-14,2014,13
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-15,2014-01-15,2014,14
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-16,2014-01-16,2014,15
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-17,2014-01-17,2014,16
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-18,2014-01-18,2014,17
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-19,2014-01-19,2014,18
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-20,2014-01-20,2014,19
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-21,2014-01-21,2014,20
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-22,2014-01-22,2014,21
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-23,2014-01-23,2014,22
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-24,2014-01-24,2014,23
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-25,2014-01-25,2014,24
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-26,2014-01-26,2014,25
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-27,2014-01-27,2014,26
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-28,2014-01-28,2014,27
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-29,2014-01-29,2014,28
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-30,2014-01-30,2014,29
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-10-31,2014-01-31,2014,30
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-11-01,2014-02-01,2014,31
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-11-02,2014-02-02,2014,32
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-11-03,2014-02-03,2014,33
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-11-04,2014-02-04,2014,34
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-11-05,2014-02-05,2014,35
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-11-06,2014-02-06,2014,36
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-11-07,2014-02-07,2014,37
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-11-08,2014-02-08,2014,38
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-11-09,2014-02-09,2014,39
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-11-10,2014-02-10,2014,40
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-11-11,2014-02-11,2014,41
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-11-12,2014-02-12,2014,42
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-11-13,2014-02-13,2014,43
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2014-11-14,2014-02-14,2014,44
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,1.0,2014-11-15,2014-02-15,2014,45
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,1.0,2014-11-16,2014-02-16,2014,46
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,1.0,2014-11-17,2014-02-17,2014,47
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,1.0,2014-11-18,2014-02-18,2014,48
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,1.0,2014-11-19,2014-02-19,2014,49
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,2.0,2014-11-20,2014-02-20,2014,50
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,2.0,2014-11-21,2014-02-21,2014,51
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,2.0,2014-11-22,2014-02-22,2014,52
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,5.0,2014-11-23,2014-02-23,2014,53
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,4.0,2014-11-24,2014-02-24,2014,54
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,3.0,2014-11-25,2014-02-25,2014,55
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,3.0,2014-11-26,2014-02-26,2014,56
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,3.0,2014-11-27,2014-02-27,2014,57
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,2.0,2014-11-28,2014-02-28,2014,58
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,2.0,2014-11-29,2014-03-01,2014,59
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,4.0,2014-11-30,2014-03-02,2014,60
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,4.0,2014-12-01,2014-03-03,2014,61
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,4.0,2014-12-02,2014-03-04,2014,62
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,4.0,2014-12-03,2014-03-05,2014,63
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,4.0,2014-12-04,2014-03-06,2014,64
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,4.0,2014-12-05,2014-03-07,2014,65
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,3.0,2014-12-06,2014-03-08,2014,66
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,3.0,2014-12-07,2014-03-09,2014,67
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,3.0,2014-12-08,2014-03-10,2014,68
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,3.0,2014-12-09,2014-03-11,2014,69
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,2.0,2014-12-10,2014-03-12,2014,70
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,3.0,2014-12-11,2014-03-13,2014,71
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,3.0,2014-12-12,2014-03-14,2014,72
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,4.0,2014-12-13,2014-03-15,2014,73
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,4.0,2014-12-14,2014-03-16,2014,74
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,5.0,2014-12-15,2014-03-17,2014,75
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,8.0,2014-12-16,2014-03-18,2014,76
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,9.0,2014-12-17,2014-03-19,2014,77
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,9.0,2014-12-18,2014-03-20,2014,78
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,9.0,2014-12-19,2014-03-21,2014,79
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,14.0,2014-12-20,2014-03-22,2014,80
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,16.0,2014-12-21,2014-03-23,2014,81
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,10.0,2014-12-22,2014-03-24,2014,82
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,7.0,2014-12-23,2014-03-25,2014,83
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,7.0,2014-12-24,2014-03-26,2014,84
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,11.0,2014-12-25,2014-03-27,2014,85
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,10.0,2014-12-26,2014-03-28,2014,86
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,9.0,2014-12-27,2014-03-29,2014,87
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,11.0,2014-12-28,2014-03-30,2014,88
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,11.0,2014-12-29,2014-03-31,2014,89
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,12.0,2014-12-30,2014-04-01,2014,90
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,10.0,2014-12-31,2014-04-02,2014,91
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,11.0,2015-01-01,2014-04-03,2014,92
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,12.0,2015-01-02,2014-04-04,2014,93
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,12.0,2015-01-03,2014-04-05,2014,94
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,12.0,2015-01-04,2014-04-06,2014,95
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,11.0,2015-01-05,2014-04-07,2014,96
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,11.0,2015-01-06,2014-04-08,2014,97
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,10.0,2015-01-07,2014-04-09,2014,98
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,10.0,2015-01-08,2014-04-10,2014,99
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,9.0,2015-01-09,2014-04-11,2014,100
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,9.0,2015-01-10,2014-04-12,2014,101
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,10.0,2015-01-11,2014-04-13,2014,102
